id,title,identifier,score_all,name
1380,Data Engineer,15-1199.07,0.8341433171089842,Data Warehousing Specialists
1381,Software Development Engineer - Big Data - Big Challenges,15-1121.00,0.8123764430645755,Computer Systems Analysts
1382,Data Engineer,15-1199.07,0.8563897405689334,Data Warehousing Specialists
1383,Data Engineer,15-1111.00,0.9037802539395804,Computer and Information Research Scientists
1384,Senior Data Engineer,15-1111.00,0.8762042944735104,Computer and Information Research Scientists
1385,Data Engineer,15-1199.07,0.8672408175446061,Data Warehousing Specialists
1386,Software Engineer- Entry Level,15-1141.00,0.8269516175383802,Database Administrators
1387,Data Engineer,15-1199.07,0.8459617907969611,Data Warehousing Specialists
1388,Data Engineer - BI & Data Science,15-1111.00,0.8550740726830497,Computer and Information Research Scientists
1389,Data Engineer,15-1199.07,0.8448635368829424,Data Warehousing Specialists
1390,Data Analyst,15-1199.08,0.8585039639041074,Business Intelligence Analysts
1391,Senior Data Engineer,15-1111.00,0.8553017321567389,Computer and Information Research Scientists
1392,Data Engineer,15-1199.07,0.8843721562511193,Data Warehousing Specialists
1393,Data Engineer,15-1199.07,0.8749317916184074,Data Warehousing Specialists
1394,Data Engineer,15-1199.07,0.8634385637588181,Data Warehousing Specialists
1395,Data Centre Engineer,15-1199.07,0.8534556595072557,Data Warehousing Specialists
1396,Data Analyst,15-1111.00,0.8558187260487297,Computer and Information Research Scientists
1397,Big Data Engineer,15-1121.00,0.8324921344022977,Computer Systems Analysts
1398,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
1399,Data Engineer,15-1199.07,0.8749317916184074,Data Warehousing Specialists
1400,Business Systems Data Analyst,15-1121.00,0.9012907151096738,Computer Systems Analysts
1401,Senior Data Analyst,15-1111.00,0.8871099741081038,Computer and Information Research Scientists
1402,Data Analyst,15-1111.00,0.8558187260487297,Computer and Information Research Scientists
1403,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
1404,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
1405,Data Analyst,15-1199.07,0.8226937856492919,Data Warehousing Specialists
1406,Data Analyst (Env. social Governance),15-1121.00,0.8296634905166198,Computer Systems Analysts
1407,Data Analyst,15-1199.07,0.806593008120335,Data Warehousing Specialists
1408,Marketing Data Analyst,13-2099.01,0.8315120288638442,Financial Quantitative Analysts
1409,Data Analyst,15-1121.00,0.8522514075629891,Computer Systems Analysts
1410,Data Analyst (Part,15-1199.07,0.8031964161848131,Data Warehousing Specialists
1411,Data Analyst,15-1199.07,0.8067490634124286,Data Warehousing Specialists
1412,Product Data Analyst,15-1199.07,0.8322607301829192,Data Warehousing Specialists
1413,Data Analyst,15-1199.07,0.826705472189012,Data Warehousing Specialists
1414,Data Analyst,15-1199.07,0.8031964161848131,Data Warehousing Specialists
1415,"Business Analyst- Data Orchestrator, Capital Markets Trading Pla",15-1199.08,0.7330452656171794,Business Intelligence Analysts
1416,"Senior Actuarial Analyst, Data Science Team",15-1111.00,0.9111599499042262,Computer and Information Research Scientists
1417,Data Analyst,15-1111.00,0.8857051833608042,Computer and Information Research Scientists
1418,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
1419,Data Analyst,15-1121.00,0.8371497177238283,Computer Systems Analysts
1420,Data Analyst,15-1199.08,0.8585039639041074,Business Intelligence Analysts
1421,Data Analyst,15-1199.07,0.8048399537271836,Data Warehousing Specialists
1422,Data Analyst,15-1199.07,0.8382092267813445,Data Warehousing Specialists
1423,Data Scientist - Intermediate & Senior,15-1111.00,0.8947070085637424,Computer and Information Research Scientists
1424,Cloud Engineer - DevOps,15-1133.00,0.7523132630206641,"Software Developers, Systems Software"
1425,Site Performance Engineer,15-1133.00,0.8130274522874847,"Software Developers, Systems Software"
1426,Cloud Engineer - Tooling,15-1133.00,0.7455781930491105,"Software Developers, Systems Software"
1427,Data Engineer,15-1111.00,0.8134515601333674,Computer and Information Research Scientists
1428,Data Engineering Analyst,13-2099.01,0.8847993675510292,Financial Quantitative Analysts
1429,Senior Data Engineer,15-1111.00,0.8566071748633048,Computer and Information Research Scientists
1430,Data Engineer,15-1111.00,0.8858589428363403,Computer and Information Research Scientists
1431,Data Engineer,15-1199.07,0.8843721562511193,Data Warehousing Specialists
1432,Data Engineer,15-1111.00,0.8693132167123476,Computer and Information Research Scientists
1433,Data Engineer,15-1199.07,0.8441226132474186,Data Warehousing Specialists
1434,[Junior] Data Engineer,15-1111.00,0.8699148000833904,Computer and Information Research Scientists
1435,Data Engineer,15-1111.00,0.8603771919781,Computer and Information Research Scientists
1436,Data Engineer,15-1199.07,0.8749317916184074,Data Warehousing Specialists
1437,Data Scientist,15-1111.00,0.8747170972266625,Computer and Information Research Scientists
1438,Data Engineer - QuantumBlack,15-1111.00,0.8353499247724556,Computer and Information Research Scientists
1439,Data Engineer,15-1111.00,0.8353499263680325,Computer and Information Research Scientists
1440,Data Engineer,15-1111.00,0.8561553030738437,Computer and Information Research Scientists
1441,Data Engineer,15-1141.00,0.8343888243208597,Database Administrators
1442,Business Applications Engineer,15-1133.00,0.8498871771502072,"Software Developers, Systems Software"
1443,Data Engineer,15-1199.06,0.8063987244328324,Database Architects
1444,Data Engineer (Contract),15-1199.07,0.8653962959878743,Data Warehousing Specialists
1445,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
1446,Human Resources Data Scientist,15-1111.00,0.8565746722656208,Computer and Information Research Scientists
1447,Machine Learning Engineer,15-1111.00,0.8477077787185887,Computer and Information Research Scientists
1448,Data Scientist,15-1111.00,0.886455301636848,Computer and Information Research Scientists
1449,Associate Data Scientist,15-1111.00,0.872069080966737,Computer and Information Research Scientists
1450,Principal Data Engineer,15-1199.06,0.8625283623367493,Database Architects
1451,Data Engineer,15-1199.07,0.853581343935976,Data Warehousing Specialists
1452,Data Engineer,15-1111.00,0.8571478606570407,Computer and Information Research Scientists
1453,Senior Data Engineer - Analytics,15-1111.00,0.9061605526810876,Computer and Information Research Scientists
1454,Senior Data Engineer,15-1111.00,0.8879595722228436,Computer and Information Research Scientists
1455,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
1456,Human Resources Data Scientist,15-1111.00,0.8565746722656208,Computer and Information Research Scientists
1457,Lead - Human Resource Data Scientist,15-1111.00,0.8696489692655688,Computer and Information Research Scientists
1458,Principal Data Engineer,15-1199.06,0.8625283623367493,Database Architects
1459,Data Engineer,15-1111.00,0.8571478606570407,Computer and Information Research Scientists
1460,Data Engineer,15-1111.00,0.8571478606570407,Computer and Information Research Scientists
